Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,0.8301952,229.31532,406.5263157894737,-33300.2908092298,-33300.2908092298,1.0
20000,0.8284697,209.33429,553.2727272727273,23270.45225022056,23270.45225022056,1.0
30000,0.82637596,190.3324,974.0,261670.78143141005,261670.78143141005,1.0
40000,0.82539093,165.82309,927.6,245512.50954971314,245512.50954971314,1.0
50000,0.8261064,262.2787,1185.142857142857,207183.42291423253,207183.42291423253,1.0
60000,0.82665896,334.38336,707.8571428571429,77774.47235325405,77774.47235325405,1.0
70000,0.82614535,287.96448,840.6,137996.7228515625,137996.7228515625,1.0
80000,0.827619,210.3747,1392.4117647058824,269100.48268284515,269100.48268284515,1.0
90000,0.82894754,308.6945,654.8666666666667,-48427.66281941732,-48427.66281941732,1.0
100000,0.82794476,294.33224,539.8421052631579,35572.375234503495,35572.375234503495,1.0
110000,0.82817036,273.98157,490.2142857142857,18846.842168535506,18846.842168535506,1.0
120000,0.8291383,327.29315,1093.909090909091,182328.6201393821,182328.6201393821,1.0
130000,0.8300664,198.91173,880.2,199025.5380859375,199025.5380859375,1.0
140000,0.8294919,211.2047,1411.0,240178.4993387858,240178.4993387858,1.0
150000,0.8295615,171.68451,1388.875,95947.89830970764,95947.89830970764,1.0
160000,0.8303573,309.5668,1192.3333333333333,368651.04605611163,368651.04605611163,1.0
170000,0.83088404,366.27408,1160.5,323254.2108230591,323254.2108230591,1.0
180000,0.83129966,247.4886,3202.4,815239.1587493897,815239.1587493897,1.0
190000,0.83124334,379.94446,1720.6,260629.00295410157,260629.00295410157,1.0
200000,0.83095586,377.709,1449.6666666666667,388367.3259277344,388367.3259277344,1.0
210000,0.8307752,380.95447,940.4,258611.3529785156,258611.3529785156,1.0
220000,0.8302242,397.11057,1313.6,283924.43428955076,283924.43428955076,1.0
230000,0.8300568,290.0913,3743.5,776395.2566642761,776395.2566642761,1.0
240000,0.83117306,130.63625,634.5,61985.08061218262,61985.08061218262,1.0
250000,0.8320645,160.83385,939.9166666666666,39520.73080317179,39520.73080317179,1.0
260000,0.8313338,279.83893,735.5833333333334,67025.34397379558,67025.34397379558,1.0
270000,0.83048534,280.20377,861.1818181818181,166393.15085671164,166393.15085671164,1.0
280000,0.8312969,263.7907,908.2307692307693,143092.4254619892,143092.4254619892,1.0
290000,0.83228207,200.32748,543.0,-8143.73892492997,-8143.73892492997,1.0
300000,0.8328055,165.87862,376.96153846153845,-12266.441644739221,-12266.441644739221,1.0
310000,0.83249485,231.77234,445.05555555555554,-3756.730155944824,-3756.730155944824,1.0
320000,0.8323241,165.6978,474.7916666666667,14804.736873944601,14804.736873944601,1.0
330000,0.8332321,279.8845,437.94444444444446,4993.312402937147,4993.312402937147,1.0
340000,0.83369863,240.85178,661.9444444444445,92827.14921739366,92827.14921739366,1.0
350000,0.83360916,271.50864,549.85,62245.58757476807,62245.58757476807,1.0
360000,0.83276725,128.3454,454.5238095238095,4520.450182051885,4520.450182051885,1.0
370000,0.8324177,300.88397,509.6,1521.6351003011068,1521.6351003011068,1.0
380000,0.8328038,223.70113,514.8260869565217,5218.636388198189,5218.636388198189,1.0
390000,0.8327301,277.03513,540.25,-22305.218748474123,-22305.218748474123,1.0
400000,0.83240294,266.14096,413.25,-26141.421061515808,-26141.421061515808,1.0
410000,0.8327053,296.23465,584.9375,27345.502536058426,27345.502536058426,1.0
420000,0.83274597,229.1147,1215.75,175757.6866760254,175757.6866760254,1.0
430000,0.8336396,135.5936,878.2142857142857,174959.33308083672,174959.33308083672,1.0
440000,0.8341341,321.19424,473.875,-3255.559425830841,-3255.559425830841,1.0
450000,0.8342227,107.940475,623.2,52533.67634048462,52533.67634048462,1.0
460000,0.8351229,304.6982,588.7058823529412,83842.2162026798,83842.2162026798,1.0
470000,0.8368921,224.8453,597.5333333333333,17182.538159179687,17182.538159179687,1.0
480000,0.8379256,298.29248,646.8125,120803.87239718437,120803.87239718437,1.0
490000,0.83848137,194.69649,676.4615384615385,115586.51937748835,115586.51937748835,1.0
500000,0.8387993,389.09906,851.1666666666666,163162.24572849274,163162.24572849274,1.0
