Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
2820000,0.95238405,216.79262,146.0,-12870.091015625,-12870.091015625,1.0
2830000,0.9523814,417.3827,188.33333333333334,-21412.50030517578,-21412.50030517578,1.0
2840000,0.9523618,-160.29637,131.0,-42311.62871214923,-42311.62871214923,1.0
2850000,0.95235336,434.51288,192.5,-36706.51000029465,-36706.51000029465,1.0
2860000,0.95219976,42.05043,147.54098360655738,-55393.83135385982,-55393.83135385982,1.0
2870000,0.9521101,290.50174,176.80327868852459,-42556.10859805248,-42556.10859805248,1.0
2880000,0.95213,-38.663216,127.43055555555556,-37069.797936667856,-37069.797936667856,1.0
2890000,0.9522397,377.63223,198.35185185185185,-28221.933081886986,-28221.933081886986,1.0
2900000,0.95228076,79.33683,141.1818181818182,-42370.41611908421,-42370.41611908421,1.0
2910000,0.95227027,299.25693,187.8793103448276,-41803.80740570604,-41803.80740570604,1.0
2920000,0.9522687,-12.704597,122.90140845070422,-37377.50530306498,-37377.50530306498,1.0
2930000,0.9522527,166.80623,171.5079365079365,-31367.560814396027,-31367.560814396027,1.0
2940000,0.9522495,87.38786,139.82191780821918,-44735.99132422878,-44735.99132422878,1.0
2950000,0.95223945,230.35754,144.47761194029852,-18161.109399907727,-18161.109399907727,1.0
2960000,0.95222807,98.45744,131.02666666666667,-34804.506343994144,-34804.506343994144,1.0
2970000,0.95220596,240.42926,165.2295081967213,-19311.804442859087,-19311.804442859087,1.0
2980000,0.9521935,-21.173605,132.79710144927537,-42481.164698946304,-42481.164698946304,1.0
2990000,0.9521886,66.58087,154.82857142857142,-45275.45869750976,-45275.45869750976,1.0
3000000,0.9521854,60.686985,130.23611111111111,-32931.1422006819,-32931.1422006819,1.0
